Car Make,Car Model,Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Age,HP per Liter,Torque to HP Ratio,Price Category,Car Make_encoded,Car Model_encoded,Price Category_encoded
Chevrolet,Camaro ZL1,2021,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,64500.0,0.034482758620689655,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6170212765957447,46000.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Porsche,718 Cayman GT4,2022,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,102000.0,0.017241379310344827,0.16038781163434904,0.32688831421096176,Mid Range,28,14,2
Mercedes-AMG,C63 S Coupe,2021,0.47619047619047616,0.177020340846619,0.2979214780600462,0.4042553191489362,77500.0,0.034482758620689655,0.24667590027700834,0.6956534584738264,Mid Range,22,45,2
Aston Martin,Vantage,2021,0.47619047619047616,0.177020340846619,0.2915704387990762,0.36170212765957444,147000.0,0.034482758620689655,0.24667590027700834,0.6667970489170952,Mid Range,4,168,2
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,193000.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
Dodge,Challenger SRT Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,64000.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Mercedes-AMG,GT 63 S,2021,0.47619047619047616,0.24683892248488182,0.3833718244803695,0.27659574468085113,162000.0,0.034482758620689655,0.3698060941828255,0.732762884443464,High End,22,88,1
Audi,RS 5,2022,0.34523809523809523,0.1445849367784497,0.2557736720554272,0.36170212765957444,76700.0,0.017241379310344827,0.35275575508644574,0.6585785260478462,Mid Range,5,134,2
McLaren,570S Spider,2020,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,208800.0,0.05172413793103449,0.3325557661466686,0.3821492470440727,High End,21,9,1
BMW,M2 Competition,2022,0.3571428571428571,0.12314458493677845,0.23441108545034642,0.5106382978723405,58900.0,0.017241379310344827,0.2825484764542937,0.664808515194555,Entry Level,6,106,0
Mercedes-Benz,C 63 AMG,2022,0.47619047619047616,0.15832875206157226,0.27655889145496537,0.44680851063829785,69000.0,0.017241379310344827,0.21371191135734072,0.6896852884802168,Entry Level,23,39,0
Ford,Mustang GT,2022,0.5952380952380952,0.15338097855964816,0.24249422632794457,0.574468085106383,43000.0,0.017241379310344827,0.11578947368421053,0.5468091324993828,Entry Level,12,118,0
Dodge,Challenger R/T,2021,0.6785714285714286,0.10500274876305664,0.23094688221709006,0.702127659574468,35000.0,0.034482758620689655,0.012100889342469695,0.7608695082247184,Entry Level,10,58,0
Aston Martin,Vantage,2021,0.47619047619047616,0.177020340846619,0.2915704387990762,0.3829787234042553,151000.0,0.034482758620689655,0.24667590027700834,0.6667970489170952,High End,4,168,1
Alfa Romeo,4C Spider,2020,0.20238095238095236,0.03078614623419461,0.1489607390300231,0.4893617021276595,69000.0,0.05172413793103449,0.2996578132638097,0.7784703577079896,Entry Level,1,7,0
Jaguar,F-Type,2022,0.23809523809523808,0.06322155030236394,0.1703233256351039,0.7659574468085107,62500.0,0.017241379310344827,0.3329639889196676,0.6570925745729242,Entry Level,13,79,0
Tesla,Roadster,2022,,0.4502473886750962,0.4255196304849884,0.021276595744680826,200000.0,0.017241379310344827,,0.314515377738561,High End,34,147,1
Bugatti,Chiron Super Sport 300+,2021,0.9523809523809523,0.7680043980208907,0.6812933025404156,0.12765957446808507,5200000.0,0.034482758620689655,0.5239612188365652,0.3287424986600789,Ultra Luxury,8,66,3
Rimac,Nevera,2021,,0.9527212754260584,0.9792147806004619,0.010638297872340441,2400000.0,0.034482758620689655,,0.5112597130513704,Ultra Luxury,29,122,3
Chevrolet,Camaro ZL1,2022,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,63000.0,0.017241379310344827,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Aston Martin,Vantage,2021,0.47619047619047616,0.177020340846619,0.2915704387990762,0.36170212765957444,142086.0,0.034482758620689655,0.24667590027700834,0.6667970489170952,Mid Range,4,168,2
Alfa Romeo,Giulia Quadrifoglio,2022,0.34523809523809523,0.17811984606926884,0.2557736720554272,0.42553191489361697,83250.0,0.017241379310344827,0.43432992644951773,0.49954935097136743,Mid Range,1,92,2
Audi,RS 7 Sportback,2021,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,114000.0,0.034482758620689655,0.33199445983379505,0.6593177303348631,Mid Range,5,139,2
BMW,M4 Competition,2022,0.3571428571428571,0.177020340846619,0.27655889145496537,0.42553191489361697,74700.0,0.017241379310344827,0.4092336103416436,0.5985909899648215,Entry Level,6,108,0
Mercedes-Benz,C63 S AMG,2022,0.47619047619047616,0.177020340846619,0.2979214780600462,0.44680851063829785,77600.0,0.017241379310344827,0.24667590027700834,0.6956534584738264,Mid Range,23,44,2
Porsche,Panamera Turbo S,2022,0.47619047619047616,0.24683892248488182,0.348729792147806,0.23404255319148937,181100.0,0.017241379310344827,0.3698060941828255,0.6070938454215092,High End,28,126,1
Lamborghini,Aventador S,2021,0.7738095238095237,0.30181418361737217,0.29272517321016167,0.23404255319148937,417826.0,0.034482758620689655,0.1945450671212444,0.25846268260055605,Ultra Luxury,16,35,3
Aston Martin,DBS Superleggera,2022,0.6190476190476191,0.29356789444749865,0.3833718244803695,0.297872340425532,329100.0,0.017241379310344827,0.2922437673130195,0.5674304704015259,Ultra Luxury,4,74,3
Mercedes-Benz,AMG C43 Coupe,2021,0.3571428571428571,0.11214953271028037,0.22170900692840645,0.574468085106383,59900.0,0.034482758620689655,0.2566943674976916,0.6581230915698181,Entry Level,23,25,0
Chevrolet,Corvette Stingray,2021,0.738095238095238,0.16987355689939526,0.2684757505773672,0.23404255319148937,59900.0,0.034482758620689655,0.06549906174604589,0.5942277295216424,Entry Level,9,71,0
Porsche,Taycan,2022,,0.15832875206157226,0.15184757505773672,0.42553191489361697,81250.0,0.017241379310344827,,0.08197232365762874,Mid Range,28,164,2
Lamborghini,Aventador,2021,0.7738095238095237,0.30181418361737217,0.2938799076212471,0.23404255319148937,517000.0,0.034482758620689655,0.1945450671212444,0.26207781933954377,Ultra Luxury,16,34,3
Ferrari,Roma,2021,0.46428571428571425,0.2363936228697086,0.3233256351039261,0.3191489361702128,222620.0,0.034482758620689655,0.3665743305632503,0.5514100519170727,High End,11,148,1
Mercedes-Benz,C63 AMG,2021,0.47619047619047616,0.15832875206157226,0.27655889145496537,0.44680851063829785,77000.0,0.034482758620689655,0.21371191135734072,0.6896852884802168,Mid Range,23,42,2
Chevrolet,Camaro SS,2021,0.738095238095238,0.15063221550302364,0.26270207852193994,0.4893617021276595,43995.0,0.034482758620689655,0.04360646948440708,0.6615504289976896,Entry Level,9,49,0
Ford,Mustang Mach 1,2021,0.5952380952380952,0.1643760307861462,0.24249422632794457,0.4893617021276595,51720.0,0.034482758620689655,0.13130193905817175,0.4966098152813737,Entry Level,12,119,0
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6382978723404255,46610.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Porsche,Panamera,2022,0.34523809523809523,0.07916437603078615,0.19110854503464203,0.7446808510638298,88550.0,0.017241379310344827,0.1936192568535677,0.6859108888696378,Mid Range,28,123,2
Ferrari,SF90 Stradale,2021,,0.4425508521165476,0.3406466512702078,0.14893617021276595,625000.0,0.034482758620689655,,0.13159924821342128,Ultra Luxury,11,151,3
Audi,RS6,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,120000.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,143,2
BMW,M4,2022,0.3571428571428571,0.177020340846619,0.27655889145496537,0.42553191489361697,74000.0,0.017241379310344827,0.4092336103416436,0.5985909899648215,Entry Level,6,107,0
Mercedes-Benz,AMG A45,2021,0.23809523809523808,0.11050027487630566,0.20438799076212472,0.46808510638297873,50000.0,0.034482758620689655,0.49972299168975076,0.5648313256666563,Entry Level,23,22,0
Chevrolet,Camaro ZL1,2021,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,63995.0,0.034482758620689655,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Bentley,Continental GT,2021,0.47619047619047616,0.19846069268829025,0.3279445727482679,0.3191489361702128,202500.0,0.034482758620689655,0.2844875346260388,0.724848671899892,High End,7,68,1
Bugatti,Chiron,2022,0.9523809523809523,0.7135788894997251,0.6812933025404156,0.12765957446808507,2900000.0,0.017241379310344827,0.47596952908587264,0.39479049119550746,Ultra Luxury,8,64,3
Ferrari,F8 Tributo,2022,0.46428571428571425,0.2908191313908741,0.3279445727482679,0.21276595744680848,275000.0,0.017241379310344827,0.4650188223595426,0.39764544705158433,High End,11,82,1
McLaren,GT,2021,0.47619047619047616,0.23694337548103356,0.2684757505773672,0.27659574468085113,201500.0,0.034482758620689655,0.35235457063711917,0.34460572028790615,High End,21,86,1
Dodge,Challenger SRT Hellcat Redeye,2022,0.738095238095238,0.33864760857614074,0.4081986143187067,0.36170212765957444,80190.0,0.017241379310344827,0.25752837101242065,0.5125451066943679,Mid Range,10,60,2
Jaguar,F-Type,2021,0.3571428571428571,0.10940076965365587,0.19572748267898382,0.5531914893617023,62750.0,0.034482758620689655,0.25023084025854114,0.5191806361057117,Entry Level,13,79,0
Lexus,LC 500,2021,0.5952380952380952,0.1594282572842221,0.22979214780600463,0.5531914893617023,92000.0,0.034482758620689655,0.1243213296398892,0.4570380756848903,Mid Range,17,102,2
Lotus,Evija,2021,,1.0,0.7240184757505773,0.21276595744680848,2800000.0,0.034482758620689655,,0.16936763766820306,Ultra Luxury,18,76,3
Maserati,GranTurismo,2021,,0.20285871357888952,,0.21276595744680848,200000.0,0.034482758620689655,,,High End,19,93,1
Rolls-Royce,Ghost,2021,0.8095238095238094,0.21000549752611325,0.36200923787528866,0.5957446808510638,332500.0,0.034482758620689655,0.08008799087502036,0.8115497082565771,Ultra Luxury,30,91,3
Porsche,Taycan,2021,0.23809523809523808,0.12149532710280374,0.14665127020785218,0.702127659574468,81250.0,0.034482758620689655,0.5385041551246538,0.17575518859938621,Mid Range,28,164,2
Aston Martin,DB11,2021,0.47619047619047616,0.24683892248488182,0.2979214780600462,0.4042553191489362,198995.0,0.034482758620689655,0.3698060941828255,0.4227792548559751,High End,4,73,1
Tesla,Roadster,2022,0.0,,,0.021276595744680826,200000.0,0.017241379310344827,,,High End,34,147,1
Chevrolet,Camaro,2022,0.738095238095238,0.15063221550302364,0.26270207852193994,0.46808510638297873,25000.0,0.017241379310344827,0.04360646948440708,0.6615504289976896,Entry Level,9,48,0
Dodge,Charger,2021,0.738095238095238,0.33864760857614074,0.4081986143187067,0.3191489361702128,72000.0,0.034482758620689655,0.25752837101242065,0.5125451066943679,Entry Level,10,61,0
Jaguar,F-Type,2021,0.3571428571428571,0.10940076965365587,0.19572748267898382,0.6595744680851064,62750.0,0.034482758620689655,0.25023084025854114,0.5191806361057117,Entry Level,13,79,0
Mercedes-Benz,SLS AMG,2021,0.738095238095238,0.24244090159428255,0.2702078521939954,0.3829787234042553,254995.0,0.034482758620689655,0.14806540970422657,0.3348513355917392,High End,23,155,1
Nissan,370Z,2021,0.44047619047619047,0.08301264431006049,0.1558891454965358,0.723404255319149,30000.0,0.034482758620689655,0.1069851014449352,0.4151331265781334,Entry Level,24,1,0
Audi,RS 7,2021,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.34042553191489355,114000.0,0.034482758620689655,0.33199445983379505,0.6593177303348631,Mid Range,5,138,2
Bentley,Continental GT,2021,0.47619047619047616,0.19846069268829025,0.3279445727482679,0.44680851063829785,220000.0,0.034482758620689655,0.2844875346260388,0.724848671899892,High End,7,68,1
Bugatti,Chiron,2021,0.9523809523809523,,,0.12765957446808507,3000000.0,0.034482758620689655,,,Ultra Luxury,8,64,3
Porsche,Cayman,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.574468085106383,59900.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,53,0
Audi,RS 5,2022,0.34523809523809523,0.1445849367784497,0.2557736720554272,0.36170212765957444,75100.0,0.017241379310344827,0.35275575508644574,0.6585785260478462,Mid Range,5,134,2
Dodge,Challenger SRT Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,60695.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Ferrari,F8 Spider,2022,0.46428571428571425,0.2908191313908741,0.3279445727482679,0.23404255319148937,274390.0,0.017241379310344827,0.4650188223595426,0.39764544705158433,High End,11,81,1
Jaguar,F-Type,2021,0.3571428571428571,0.06322155030236394,0.1703233256351039,0.7659574468085107,64700.0,0.034482758620689655,0.1416435826408126,0.6570925745729242,Entry Level,13,79,0
Lamborghini,Aventador,2021,0.7738095238095237,0.3177570093457944,0.30658198614318705,0.23404255319148937,517770.0,0.034482758620689655,0.21184743234604733,0.2651714047308119,Ultra Luxury,16,34,3
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,99990.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Maserati,GranTurismo,2021,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6170212765957447,150800.0,0.034482758620689655,0.13361230624152762,0.45809945172646305,High End,19,93,1
Mercedes-Benz,AMG C 63,2021,0.47619047619047616,0.15832875206157226,0.27655889145496537,0.42553191489361697,67600.0,0.034482758620689655,0.21371191135734072,0.6896852884802168,Entry Level,23,23,0
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.574468085106383,45790.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Porsche,Panamera,2022,0.34523809523809523,0.07916437603078615,0.19110854503464203,0.7446808510638298,88800.0,0.017241379310344827,0.1936192568535677,0.6859108888696378,Mid Range,28,123,2
Subaru,WRX STI,2021,0.2976190476190476,0.0709180868609126,0.1674364896073903,0.723404255319149,38170.0,0.034482758620689655,0.23988919667590028,0.5764197896602362,Entry Level,32,171,0
Tesla,Roadster,2022,,,,0.021276595744680826,200000.0,0.017241379310344827,,,High End,34,147,1
Lamborghini,Aventador,2021,0.7738095238095237,0.3012644310060473,0.2938799076212471,0.23404255319148937,393695.0,0.034482758620689655,0.19394843383763052,0.2633398938252397,Ultra Luxury,16,34,3
Audi,RS5 Coupe,2022,0.34523809523809523,0.1445849367784497,0.2557736720554272,0.36170212765957444,76350.0,0.017241379310344827,0.35275575508644574,0.6585785260478462,Mid Range,5,142,2
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,202000.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
Mercedes-Benz,SL,2022,0.3571428571428571,0.13633864760857617,0.22170900692840645,0.5531914893617023,96000.0,0.017241379310344827,0.31357340720221616,0.5231387251798022,Mid Range,23,152,2
Nissan,370Z,2021,0.44047619047619047,0.08301264431006049,0.1558891454965358,0.7446808510638298,33000.0,0.034482758620689655,0.1069851014449352,0.4151331265781334,Entry Level,24,1,0
Alfa Romeo,Giulia Quadrifoglio,2021,0.34523809523809523,0.17811984606926884,0.2557736720554272,0.42553191489361697,75250.0,0.034482758620689655,0.43432992644951773,0.49954935097136743,Mid Range,1,92,2
Aston Martin,DB11,2022,0.47619047619047616,0.24683892248488182,0.2979214780600462,0.4042553191489362,201495.0,0.017241379310344827,0.3698060941828255,0.4227792548559751,High End,4,73,1
Bentley,Continental GT,2021,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3191489361702128,201000.0,0.034482758620689655,0.16361957525392426,0.7416493851794149,High End,7,68,1
Dodge,Challenger,2021,0.7619047619047619,0.16712479384277074,0.27424942263279445,0.42553191489361697,62000.0,0.034482758620689655,0.05289127423822712,0.634343729827988,Entry Level,10,55,0
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,99000.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Maserati,GranTurismo,2021,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6170212765957447,150000.0,0.034482758620689655,0.13361230624152762,0.45809945172646305,Mid Range,19,93,2
Aston Martin,Vantage,2022,0.47619047619047616,0.177020340846619,0.2915704387990762,0.36170212765957444,149995.0,0.017241379310344827,0.24667590027700834,0.6667970489170952,Mid Range,4,168,2
Dodge,Charger SRT Hellcat,2022,0.738095238095238,0.29466739967014843,0.37528868360277134,0.36170212765957444,78595.0,0.017241379310344827,0.2074881601286748,0.5382475434301229,Mid Range,10,63,2
Chevrolet,Camaro SS,2022,0.738095238095238,0.15063221550302364,0.26270207852193994,0.4893617021276595,37500.0,0.017241379310344827,0.04360646948440708,0.6615504289976896,Entry Level,9,49,0
Ford,Mustang GT,2022,0.5952380952380952,0.15338097855964816,0.24249422632794457,0.46808510638297873,38500.0,0.017241379310344827,0.11578947368421053,0.5468091324993828,Entry Level,12,118,0
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,208800.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
Mercedes-Benz,AMG C63,2022,0.47619047619047616,0.15832875206157226,0.27655889145496537,0.42553191489361697,71450.0,0.017241379310344827,0.21371191135734072,0.6896852884802168,Entry Level,23,26,0
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.6595744680851064,47820.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Porsche,Panamera GTS,2021,0.47619047619047616,0.1605277625068719,0.2638568129330254,0.44680851063829785,134150.0,0.034482758620689655,0.21759002770083105,0.6169153369137815,Mid Range,28,124,2
BMW,M4,2021,0.3571428571428571,0.1605277625068719,0.23441108545034642,0.42553191489361697,71800.0,0.034482758620689655,0.3704524469067405,0.47464098089632534,Entry Level,6,107,0
Lamborghini,Aventador,2021,0.7738095238095237,0.3238042880703683,0.30658198614318705,0.23404255319148937,393695.0,0.034482758620689655,0.21841039846580015,0.2519836063670454,Ultra Luxury,16,34,3
McLaren,GT,2021,0.47619047619047616,0.23694337548103356,0.2684757505773672,0.27659574468085113,250000.0,0.034482758620689655,0.35235457063711917,0.34460572028790615,High End,21,86,1
Mercedes-Benz,AMG GT 4-Door Coupe,2021,0.47619047619047616,0.24683892248488182,0.3833718244803695,0.27659574468085113,171200.0,0.034482758620689655,0.3698060941828255,0.732762884443464,High End,23,28,1
Aston Martin,DBS Superleggera,2022,0.6190476190476191,0.29356789444749865,0.3827944572748268,0.34042553191489355,321000.0,0.017241379310344827,0.2922437673130195,0.5655849810172876,Ultra Luxury,4,74,3
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,100500.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,195000.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
Audi,RS7 Sportback,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,114000.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,146,2
Mercedes-AMG,C63 S,2022,0.47619047619047616,0.177020340846619,0.2979214780600462,0.4042553191489362,78100.0,0.017241379310344827,0.24667590027700834,0.6956534584738264,Mid Range,22,43,2
Dodge,Charger Hellcat,2021,0.738095238095238,0.29466739967014843,0.37528868360277134,0.3829787234042553,70000.0,0.034482758620689655,0.2074881601286748,0.5382475434301229,Entry Level,10,62,0
Alfa Romeo,Giulia Quadrifoglio,2021,0.34523809523809523,0.17811984606926884,0.2557736720554272,0.42553191489361697,78450.0,0.034482758620689655,0.43432992644951773,0.49954935097136743,Mid Range,1,92,2
Tesla,Model S Plaid,2022,,,,0.021276595744680826,141190.0,0.017241379310344827,,,Mid Range,34,116,2
Porsche,Panamera Turbo S E-Hybrid,2021,,0.2792743265530511,0.37066974595842955,0.25531914893617025,190000.0,0.034482758620689655,,0.5715392958230382,High End,28,127,1
Ford,Mustang Mach 1,2021,0.5952380952380952,0.1643760307861462,0.24249422632794457,0.46808510638297873,52915.0,0.034482758620689655,0.13130193905817175,0.4966098152813737,Entry Level,12,119,0
Aston Martin,Vantage,2021,0.47619047619047616,0.177020340846619,0.2915704387990762,0.3829787234042553,147000.0,0.034482758620689655,0.24667590027700834,0.6667970489170952,Mid Range,4,168,2
Bugatti,Chiron,2022,0.9523809523809523,0.7251236943375482,0.6812933025404156,0.14893617021276595,3900000.0,0.017241379310344827,0.48614958448753465,0.3800517815885104,Ultra Luxury,8,64,3
Pagani,Huayra,2021,0.7142857142857142,0.3205057724024189,0.4272517321016166,0.21276595744680848,2600000.0,0.034482758620689655,0.25281625115420125,0.6200993847129609,Ultra Luxury,25,95,3
Lotus,Evija,2022,,0.9851566794942276,0.7240184757505773,0.14893617021276595,2000000.0,0.017241379310344827,,0.18068960279584023,Ultra Luxury,18,76,3
Pininfarina,Battista,2021,,0.9296316657504123,0.9792147806004619,0.021276595744680826,2500000.0,0.034482758620689655,,0.5374925315016571,Ultra Luxury,26,37,3
Maserati,MC20,2021,0.3571428571428571,0.24189114898295766,0.31062355658198615,0.23404255319148937,210000.0,0.034482758620689655,0.5617728531855957,0.48518880660214403,High End,19,113,1
Porsche,Cayman,2021,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.702127659574468,59900.0,0.034482758620689655,0.3407202216066483,0.5735821016823212,Entry Level,28,53,0
McLaren,GT,2022,0.47619047619047616,0.23694337548103356,0.2684757505773672,0.27659574468085113,210000.0,0.017241379310344827,0.35235457063711917,0.34460572028790615,High End,21,86,1
BMW,M2,2021,0.3571428571428571,0.12314458493677845,0.23441108545034642,0.46808510638297873,58900.0,0.034482758620689655,0.2825484764542937,0.664808515194555,Entry Level,6,104,0
Mercedes-Benz,SLS AMG,2021,0.7499999999999999,0.24244090159428255,0.2702078521939954,0.3829787234042553,254500.0,0.034482758620689655,0.14188981224992306,0.3348513355917392,High End,23,155,1
Ford,Mustang,2021,0.2738095238095238,0.0709180868609126,0.20207852193995382,0.7446808510638298,27205.0,0.034482758620689655,0.2817054076839698,0.8318117076725965,Entry Level,12,117,0
Nissan,370Z,2021,0.44047619047619047,0.08301264431006049,0.1558891454965358,0.702127659574468,30090.0,0.034482758620689655,0.1069851014449352,0.4151331265781334,Entry Level,24,1,0
Koenigsegg,Jesko,2022,0.5952380952380952,0.6041781198460693,0.6385681293302541,0.14893617021276595,3000000.0,0.017241379310344827,0.7518005540166206,0.48217751158119604,Ultra Luxury,15,99,3
Lotus,Evija,2021,,0.9846069268829029,0.7240184757505773,0.04255319148936171,2000000.0,0.034482758620689655,,0.18111488884225435,Ultra Luxury,18,76,3
Pagani,Huayra,2021,0.7142857142857142,0.3205057724024189,0.42609699769053117,0.25531914893617025,2600000.0,0.034482758620689655,0.25281625115420125,0.616645131022567,Ultra Luxury,25,95,3
Rimac,Nevera,2021,,0.9384277075316109,0.9792147806004619,0.010638297872340441,2400000.0,0.034482758620689655,,0.5273614551267886,Ultra Luxury,29,122,3
